"idStudy0","PMID","title","author","ABSTRACT","yearPublication","journal","journalShort","objective","studyPlan","keywords","mainIntervention","mainEndpoint","fromCode","projectName","uploadDate"
,"30686358","[Not Available].","Chabannon C","HOW CAN FRENCH HEALTHCARE PROVIDERS ADAPT THEIR ORGANIZATION TO REQUIREMENTS FOR MANUFACTURING AND DELIVERY OF THESE INNOVATIVE CELL-BASED MEDICINAL PRODUCTS?: More than five years after the first US publications reporting a significant rate of clinical responses in patients with high-risk or advanced CD19+ lymphoid malignancies, access to treatment with CAR-T Cells at European hospitals in general and at French hospitals in particular remains limited. One - and not the least - hurdle lay in the need to set up a complex and unprecedented organization that complies with European regulations on Advanced Therapy Medicinal Products as well as with national (French) regulations. We here review the organizational framework for two situations: delivery and administration of industry-manufactured CAR-T Cells as well as engineering and distribution of CAR-T Cells produced as investigational drugs to be evaluated in the context of clinical research protocols. Cet article fait partie du numéro supplément Les cellules CAR-T : une révolution thérapeutique ? réalisé avec le soutien institutionnel des partenaires Gilead : Kite et Celgene.","2018",,"Bull Cancer",," review","Drugs, Investigational, TRUE, European Union, FALSE, France, FALSE, Health Facility Administration, TRUE, Humans, FALSE, Immunotherapy, Adoptive, FALSE, legislation & jurisprudence, Q000331, Legislation, Drug, TRUE, Receptors, Chimeric Antigen, TRUE, T-Lymphocytes, FALSE, immunology, Q000276",,,1,"projTutoLymphome","2024-02-06"
,"30686353","[Not Available].","Dourthe MÉ","CURRENT INDICATIONS IN CHILDREN AND PERSPECTIVES: Acute lymphoblastic leukemia (ALL) is the first cause of cancer in children. Five-year overall survival is greater than 90% but leukemia remains a major cause of death from cancer in children. A new class of immunotherapy based on a chimeric antigen receptor ""CAR"" targeting the CD19 on the B leukemic cells and that is transduced in an autologous or allogenic T lymphocyte will allow to transform the prognosis of refractory or relapsed B-ALL. Overall response rates range from 60 to 90% in phase I-II studies in patients with second relapse or more or with refractory disease. Persistent remissions and even cures have been observed. These very good results could lead to use this treatment in first line for patients with very high-risk disease. However, CAR-T cells production, costs and adverse events management represent major issues for the future of this therapeutic. The occurrence of CD19 negative relapses has led to develop bispecific CAR-T cells. Allogeneic CAR would permit to obtain a ""CAR garage"" off the shelf available from the diagnosis. Perspectives for CAR-T cells are immense but will involve technological progresses around the CAR conception and production, leading to further improve results in leukemias (ALL but also AML) and lymphomas and hopefully to the emergence of efficacy in childhood solid tumors. Cet article fait partie du numéro supplément Les cellules CAR-T : une révolution thérapeutique ? réalisé avec le soutien institutionnel des partenaires Gilead : Kite et Celgene.","2018",,"Bull Cancer",,"other","Adolescent, FALSE, Antibody Specificity, FALSE, Antigens, CD19, FALSE, immunology, Q000276, B-Lymphocytes, FALSE, immunology, Q000276, Child, FALSE, Clinical Trials, Phase I as Topic, FALSE, Clinical Trials, Phase II as Topic, FALSE, Glioblastoma, FALSE, therapy, Q000628, Humans, FALSE, Immunotherapy, Adoptive, FALSE, adverse effects, Q000009, Lymphoma, FALSE, therapy, Q000628, Neuroblastoma, FALSE, therapy, Q000628, Precursor Cell Lymphoblastic Leukemia-Lymphoma, FALSE, immunology, Q000276, Receptors, Antigen, T-Cell, FALSE, Receptors, Chimeric Antigen, TRUE, immunology, Q000276, Recurrence, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"30595199","[Not Available].","Gilardin L","Classical Hodgkin lymphoma (HL) is a rare hematological cancer, affecting preferentially young adults. Using a risk-adapted approach, HL has become highly curable (>80%) with front-line chemotherapy in addition with radiotherapy, despite long term significant toxicity. Some patients are primary refractory or relapse after first-line chemotherapy, requiring high dose chemotherapy with serious side effects. Studies of the microenvironment from HL tissue reveal ineffective inflammatory and immune cell infiltrate surrounding Reed-Sternberg cells, involving the Programmed cell Death 1 (PD-1)/PD-ligand-1 checkpoint pathways. Recently, immune checkpoint inhibitors demonstrated high efficacy for relapsed and refractory patients, with a favorable safety profile but indeterminate long term outcome. Guidelines for nivolumab or pembrolizumab treatment in HL remain to be established.","2018",,"Bull Cancer",," review","Antibodies, Monoclonal, Humanized, FALSE, therapeutic use, Q000627, Antineoplastic Agents, Immunological, FALSE, adverse effects, Q000009, B7-H1 Antigen, FALSE, antagonists & inhibitors, Q000037, Brentuximab Vedotin, FALSE, Clinical Trials as Topic, FALSE, Hodgkin Disease, FALSE, pathology, Q000473, Humans, FALSE, Immunoconjugates, FALSE, therapeutic use, Q000627, Immunotherapy, TRUE, Nivolumab, FALSE, adverse effects, Q000009, Programmed Cell Death 1 Receptor, FALSE, antagonists & inhibitors, Q000037, Recurrence, FALSE, Reed-Sternberg Cells, FALSE, Tumor Microenvironment, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"30337049","[Results of a retrospective study on radiotherapy for gastric mucosa-associated lymphoid tissue lymphoma].","Ghorbal L","PURPOSE: We aimed to evaluate therapeutic results of radiotherapy for gastric mucosa-associated lymphoid tissue (MALT) lymphomas.
PATIENTS AND METHODS: We reviewed retrospectively the records of 11 patients presenting with gastric MALT lymphoma treated between 1993 and 2014. Patients with low-grade lymphoma in failure after helicobacter eradication had exclusive gastric external radiotherapy. Chemotherapy followed by radiotherapy were indicated in case of high grade lymphoma. Radiotherapy doses range between 30 and 40Gy (2Gy per fraction, five fractions per week).
RESULTS: All tumours were IE stage. Seven patients with low-grade lymphoma had radiotherapy. Four patients with high-grade lymphoma received chemotherapy then radiotherapy. Ten patients are in complete remission after treatment achievement. Five and 10 years disease-free survival are 100%. No severe toxicity was seen.
CONCLUSION: Eradication of Helicobacter pylori is the mainstay of treatment of gastric MALT. External irradiation is an effective and well-tolerated treatment modality in case of resistance to helicobacter eradication.","2018",,"Cancer Radiother"," PURPOSE : We aimed to evaluate therapeutic results of radiotherapy for gastric mucosa-associated lymphoid tissue ( MALT ) lymphomas ","other","Adult, FALSE, Aged, FALSE, Combined Modality Therapy, FALSE, Disease-Free Survival, FALSE, Female, FALSE, Helicobacter Infections, FALSE, complications, Q000150, Helicobacter pylori, FALSE, Humans, FALSE, Lymphoma, B-Cell, Marginal Zone, FALSE, complications, Q000150, Male, FALSE, Middle Aged, FALSE, Radiotherapy, Adjuvant, FALSE, Remission Induction, FALSE, Retrospective Studies, FALSE, Stomach Neoplasms, FALSE, radiotherapy, Q000532, Treatment Outcome, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"30033076","Role of FDG PET-CT in the treatment management of Hodgkin lymphoma.","Berriolo-Riedinger A","Fluorodeoxyglucose (FDG) positons emission tomography (PET)-computed tomography (CT) is used in many ways at baseline and during the treatment of patients with Hodgkin lymphoma. Many properties of the technique are used in the different steps of patient's management. Initial staging with PET-CT is more accurate than conventional imaging and PET-CT also became the gold standard imaging at the end of treatment with a negative PET-CT mandatory for reaching a complete remission. Early assessment of response by PET-CT is one of the most powerful prognostic factors for progression-free survival of patients with localized and advanced stages and allows guiding treatment. Conversely, previous studies showed that there is no role of FDG PET-CT for the patient's follow-up.","2018",,"Cancer Radiother",," review","Antineoplastic Agents, FALSE, therapeutic use, Q000627, Clinical Decision-Making, TRUE, Fluorodeoxyglucose F18, FALSE, Hematopoietic Stem Cell Transplantation, FALSE, Hodgkin Disease, FALSE, diagnostic imaging, Q000000981, Humans, FALSE, Lymph Nodes, FALSE, diagnostic imaging, Q000000981, Lymphatic Irradiation, FALSE, Neoplasm Staging, FALSE, methods, Q000379, Neoplasm, Residual, FALSE, diagnostic imaging, Q000000981, Positron Emission Tomography Computed Tomography, TRUE, Prognosis, FALSE, Radiopharmaceuticals, FALSE, Radiotherapy, Image-Guided, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"29801709","[New therapeutic strategies in non-Hodgkin lymphomas and Hodgkin lymphoma].","Rossi C","In this review, we report the main advances of the last years in the four most common lymphomas in France, namely Hodgkin lymphoma, large cell diffuse B lymphoma, follicular lymphoma and mantle cell lymphoma. We have identified consensual practices in first line in France and then distinguished the targeting by new molecules. Thus, we wanted to highlight the problems for each of these four lymphomas and understand the tools used to find solutions. Finally, this review makes it possible to understand to what extent the new molecules (targeted therapies, immunotherapy) make it possible to continuously improve the management of patients with lymphomas. The global dynamics seems to reduce the place of conventional chemotherapies in favor of these new molecules. However, because of the increase in therapeutic possibilities, the challenge remains to find the combination associated with the best risk-benefit ratio.","2019",,"Rev Med Interne",," review","Antineoplastic Agents, FALSE, therapeutic use, Q000627, Hodgkin Disease, FALSE, epidemiology, Q000453, Humans, FALSE, Immunotherapy, FALSE, methods, Q000379, Lymphoma, Non-Hodgkin, FALSE, epidemiology, Q000453, Molecular Targeted Therapy, FALSE, methods, Q000379, Therapies, Investigational, FALSE, trends, Q000639",,,1,"projTutoLymphome","2024-02-06"
,"29773281","[Cutaneous and systemic T-cell lymphoma treated with haploidentical bone marrow transplantation].","Méchineaud M","BACKGROUND: Herein, we report a case of systemic cutaneous T-cell lymphoma refractory to standard therapy, the course of which resulted in haplo-identical bone marrow grafting.
PATIENTS AND METHODS: A 53-year-old woman consulted for facial erythema with infiltration, keratotic lesions on the trunk, and adenopathies measuring around 1cm on the axilla and inguinal folds. A diagnosis was made of Sézary syndrome (SS), a leukaemic form of epidermotropic cutaneous T-cell lymphoma. After three years of treatment with methotrexate, the patient developed transformed SS with visceral involvement. Given the high risk of relapse and the absence of an HLA-compatible donor, haploidentical bone marrow grafting was performed. The patient was still in complete remission two and a half years later. The disease course was nevertheless marked by the emergence one year after grafting of a Blaschko-distributed lichenoid eruption having histological features consistent with chronic graft-versus-host disease (GVHD); treatment with topical betamethasone proved efficacious.
DISCUSSION: To our knowledge, this is the first reported case of haploidentical grafting for systemic and transformed cutaneous T-cell lymphoma. This approach could henceforth represent a therapeutic option for patients requiring an allograft in the absence of compatible donors. The Blaschko-distributed lichenoid lesions attributed to chronic GVHD could be the result of reduced immune tolerance to abnormal embryological clones leading to a T-lymphocyte-mediated inflammatory reaction.","2018",,"Ann Dermatol Venereol",,"other","Bone Marrow Transplantation, TRUE, Female, FALSE, Humans, FALSE, Lymphoma, T-Cell, Peripheral, FALSE, surgery, Q000601, Middle Aged, FALSE, Sezary Syndrome, FALSE, surgery, Q000601, Skin Neoplasms, FALSE, surgery, Q000601, Transplantation, Haploidentical, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"29709235","[Tunisian National Protocol for Adult Hodgkin's Lymphoma Treatment: Results of a therapeutic regimen adapted to the 2-cycle CT response, about 444 patients].","Ben Lakhal R","OBJECTIVE: In Tunisia, the management of Adult Hodgkin's Lymphoma (HL) has been standardized since 1999. We propose in this study to report the therapeutic results of the national protocol of adult HL treatment (MDH2008).
PATIENTS AND METHODS: Our study is prospective multicenter interesting 444 patients followed for HL between July 2008 and June 2013 and treated according to the MDH2008 protocol. The median age of our patients was 30 years. B symptoms were present in 62.8 % of our patients. According to the Ann Arbor classification, our patients were in stages I, II, III and IV in 3 %, 42 %, 26 % and 29 %, respectively. The MDH2008 protocol is based on a strategy adapted to the therapeutic response to 2 cycles of chemotherapy.
RESULTS: Response≥75 % to 2 courses of chemotherapy was achieved in 43 % of patients and the response rate at the end of treatment was 92.1 %. Forty-eight patients (11.4 %) had primary failure. In the multi-variant study, bulky mediastinal mass (IMT≥0.35) was an independent predictive factor of primary failure (P: 0.000). Nineteen toxic deaths (4.35 %) were reported. The relapse rate was 7.8 %. Event free survival, relapse-free survival and overall survival at 5years were 75 %, 89 % and 90 %, respectively. Adaptation of the treatment to the 2 cycles response was effective in unfavorable early stages and advanced stages.
CONCLUSION: Compared to MDH2002 (second version of Tunisian prospective protocol), the MDH2008 reduced the primary failure rate, the rate of toxic deaths with escalated BEACOPP and the rate of relapse in Tunisian patients.","2018",,"Bull Cancer"," OBJECTIVE : In Tunisia , the management of Adult Hodgkin's Lymphoma ( HL ) has been standardized since 1999 ","other","Adolescent, FALSE, Adult, FALSE, Aged, FALSE, Antineoplastic Combined Chemotherapy Protocols, FALSE, administration & dosage, Q000008, Bleomycin, FALSE, administration & dosage, Q000008, Clinical Protocols, FALSE, Cyclophosphamide, FALSE, administration & dosage, Q000008, Doxorubicin, FALSE, administration & dosage, Q000008, Etoposide, FALSE, administration & dosage, Q000008, Female, FALSE, Hodgkin Disease, FALSE, diagnosis, Q000175, Humans, FALSE, Male, FALSE, Middle Aged, FALSE, Prednisone, FALSE, administration & dosage, Q000008, Procarbazine, FALSE, administration & dosage, Q000008, Prognosis, FALSE, Prospective Studies, FALSE, Recurrence, FALSE, Survival Analysis, FALSE, Treatment Outcome, FALSE, Tunisia, FALSE, Vincristine, FALSE, administration & dosage, Q000008",,,1,"projTutoLymphome","2024-02-06"
,"29673751","[Primary cutaneous CD30+ T-cell lymphoproliferation during treatment with fingolimod: Case report and literature review].","Cesbron E","BACKGROUND: Fingolimod is an oral immunomodulator approved for relapsing-remitting multiple sclerosis. We report a case of a primary cutaneous CD30+ T-cell lymphoproliferation occurring 6 months after initiation of fingolimod. Based on a systematic literature review, the characteristics of these fingolimod-induced lymphoproliferative disorders are described.
PATIENTS AND METHODS: A 56-year-old woman developed cutaneous indurated and ulcerated nodular lesions 6 months after starting fingolimod for active relapsing-remitting multiple sclerosis. Histological examination of a punch biopsy sample demonstrated a polymorphous dermal infiltrate containing large atypical CD30+ cells, leading to diagnosis of primary cutaneous CD30+ anaplastic large-cell lymphoma. Chest-abdomen-pelvis CT scans were performed to rule out secondary cutaneous anaplastic large-cell lymphoma. Spontaneous clinical regression was observed and after assessing the benefit/risk ratio, it was decided to continue fingolimod under strict surveillance, with no relapse occurring by month 18.
DISCUSSION: A systematic review of PUBMED/Medline and Embase identified seven other cases of lymphoproliferative disorders occurring during fingolimod treatment, including two other cases of primitive cutaneous CD30+ lymphoproliferative disorders.
CONCLUSION: Even if cutaneous CD30+ lymphoproliferative disorders occur only rarely during fingolimod treatment, dermatologists should nevertheless be aware of this association for which strict dermatological surveillance is required. We would also stress that these CD30+ lymphoproliferative disorders can disappear spontaneously, as in our case, even if treatment by fingolimod is continued.","2018",,"Ann Dermatol Venereol",," review","Female, FALSE, Fingolimod Hydrochloride, FALSE, adverse effects, Q000009, Humans, FALSE, Ki-1 Antigen, TRUE, Lymphoproliferative Disorders, FALSE, chemically induced, Q000139, Middle Aged, FALSE, T-Lymphocytes, FALSE, immunology, Q000276",,,1,"projTutoLymphome","2024-02-06"
,"29661476","Cutaneous presentation of adult T-cell leukemia/lymphoma (ATLL). Single-center study on 37 patients in metropolitan France between 1996 and 2016.","Hurabielle C","INTRODUCTION: Adult T-cell leukemia/lymphoma (ATLL) is a hematological malignancy associated with chronic HTLV-1 infection.
AIM: To describe skin lesions in ATLL.
METHODS: A descriptive, retrospective study between 1996 and 2016, including all patients diagnosed with ATLL at Saint-Louis Hospital (Paris, France).
RESULTS: Thirty-seven ATLL patients were included. Fifteen patients (41%) had a cutaneous localization of the disease, which was present from the beginning of the disease for two thirds of them. ATLL types in patients with cutaneous localization of the disease were as follows: lymphoma, n=5, chronic, n=4, smoldering, n=4, acute, n=2. Half the patients had 2 or more cutaneous manifestations. The cutaneous localizations observed were as follows: nodulotumoral (n=8), plaques (n=7), multipapular (n=6), macular (n=4), purpuric (n=2). Among the 15 patients with cutaneous localization, median overall survival was significantly shorter in the acute and lymphoma types compared to the smoldering and chronic types (8.7 months vs. 79 months, P=0.003).
DISCUSSION: ATLL is a hematologic malignancy with variable expression that is diagnosed only very rarely in metropolitan France, but that should be sought in patients from countries with high HTLV-1 prevalence in the event of a chronic eruption with patches, papules, plaques and/or tumors. The chronic and smoldering types are relatively indolent, whereas the acute and lymphoma forms have a poor prognosis.","2018",,"Ann Dermatol Venereol"," AIM : To describe skin lesions in ATLL ","other","Adult, FALSE, Female, FALSE, Humans, FALSE, Leukemia-Lymphoma, Adult T-Cell, FALSE, complications, Q000150, Male, FALSE, Paris, FALSE, Retrospective Studies, FALSE, Skin Neoplasms, FALSE, etiology, Q000209, Time Factors, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"29657120","Breast lymphoma occurring after an invasive ductal breast carcinoma developed in the same area: A case report and literature review.","Demoor-Goldschmidt C","Chemo- and radiotherapy are treatments very helpful to cure cancers but are also well known for adverse effects such as secondary cancers. Breast cancers following Hodgkin lymphoma have been relatively well studied. Breast cancers after radiotherapy covering or nearby breasts or nipples are usually carcinomas or secondary sarcomas. Among the big cohort of patients treated for breast carcinomas, breast lymphomas developed in the same area are not usual. Nevertheless, published studies described a significant increased risk of non-Hodgkin lymphoma after initial radiotherapy for a solid cancer. Here, we report a case of a secondary breast lymphoma observed in a 53-year-old woman treated 13 years before for a ductal carcinoma and analyse such second tumors with a review of the literature. This case report emphasizes the importance of the biopsy in case of recurrence in breast cancer to give the appropriate treatment.","2018",,"Cancer Radiother",," review","Antineoplastic Combined Chemotherapy Protocols, FALSE, therapeutic use, Q000627, Breast Neoplasms, FALSE, diagnostic imaging, Q000000981, Carcinoma, Ductal, Breast, FALSE, pathology, Q000473, Female, FALSE, Humans, FALSE, Lymphoma, Large B-Cell, Diffuse, FALSE, diagnostic imaging, Q000000981, Magnetic Resonance Imaging, FALSE, Mastectomy, Segmental, FALSE, Middle Aged, FALSE, Neoplasms, Second Primary, FALSE, diagnostic imaging, Q000000981, Positron-Emission Tomography, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"29289336","[Hodgkin lymphoma: Current and future therapeutic strategies].","Turpin A","Hodgkin lymphoma (HL) is a cancer that mostly affects young people, in which modern therapeutic strategies using chemotherapy and radiotherapy result in a cure rate exceeding 80%. Survivors are exposed to long-term consequences of treatments, such as secondary malignancies and cardiovascular diseases, whose mortality exceeds the one of the disease itself, with long-term follow-up. The current therapeutic strategy in HL, based on the assessment of initial risk factors, is the result of large clinical trials led by the main international cooperating groups. More recently, several groups have tried to develop treatment strategies adapted to the response to chemotherapy, evaluated by interim PET/CT scan. However to date, the combined treatment with chemotherapy followed by radiation therapy remains a standard in most of the above-diaphragmatic localized forms. Immune checkpoint inhibitors, and especially anti-PD1 antibodies, have shown dramatic results in some serious forms of relapsed or refractory HL, with limited toxicity, and may contribute in the future to reduce the toxicities of treatments.","2018",,"Bull Cancer",," review","Antineoplastic Agents, FALSE, therapeutic use, Q000627, Combined Modality Therapy, FALSE, methods, Q000379, Forecasting, FALSE, Hodgkin Disease, FALSE, diagnosis, Q000175, Humans, FALSE, Immunotherapy, FALSE, methods, Q000379, Programmed Cell Death 1 Receptor, FALSE, antagonists & inhibitors, Q000037, Radiotherapy, FALSE, Recurrence, FALSE, Survivors, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"29209924","Treatment of sporadic Burkitt lymphoma in adults, a retrospective comparison of four treatment regimens.","Oosten LEM","Burkitt lymphoma is an aggressive B cell malignancy accounting for 1-2% of all adult lymphomas. Treatment with dose-intensive, multi-agent chemotherapy is effective but associated with considerable toxicity. In this observational study, we compared real-world efficacy, toxicity, and costs of four frequently employed treatment strategies for Burkitt lymphoma: the Lymphome Malins B (LMB), the Berlin-Frankfurt-Münster (BFM), the HOVON, and the CODOX-M/IVAC regimens. We collected data from 147 adult patients treated in eight referral centers. Following central pathology assessment, 105 of these cases were accepted as Burkitt lymphoma, resulting in the following treatment groups: LMB 36 patients, BFM 19 patients, HOVON 29 patients, and CODOX-M/IVAC 21 patients (median age 39 years, range 14-74; mean duration of follow-up 47 months). There was no significant difference between age, sex ratio, disease stage, or percentage HIV-positive patients between the treatment groups. Five-year progression-free survival (69%, p = 0.966) and 5-year overall survival (69%, p = 0.981) were comparable for all treatment groups. Treatment-related toxicity was also comparable with only hepatotoxicity seen more frequently in the CODOX/M-IVAC group (p = 0.004). Costs were determined by the number of rituximab gifts and the number of inpatients days. Overall, CODOX-M/IVAC had the most beneficial profile with regards to costs, treatment duration, and percentage of patients completing planned treatment. We conclude that the four treatment protocols for Burkitt lymphoma yield nearly identical results with regards to efficacy and safety but differ in treatment duration and costs. These differences may help guide future choice of treatment.","2018",,"Ann Hematol",,"comparative study","Adolescent, FALSE, Adult, FALSE, Aged, FALSE, Antineoplastic Combined Chemotherapy Protocols, FALSE, therapeutic use, Q000627, Burkitt Lymphoma, FALSE, complications, Q000150, Carmustine, FALSE, economics, Q000191, Cost-Benefit Analysis, TRUE, Cyclophosphamide, FALSE, economics, Q000191, Cytarabine, FALSE, economics, Q000191, Etoposide, FALSE, economics, Q000191, Female, FALSE, HIV Infections, FALSE, complications, Q000150, Humans, FALSE, Ifosfamide, FALSE, economics, Q000191, Male, FALSE, Melphalan, FALSE, economics, Q000191, Methotrexate, FALSE, economics, Q000191, Middle Aged, FALSE, Neoplasm Staging, FALSE, Retrospective Studies, FALSE, Rituximab, FALSE, economics, Q000191, Survival Analysis, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"28396065","[Granulomatous slack skin associated with metastatic testicular seminoma].","Carton de Tournai D","BACKGROUND: Granulomatous slack skin (GSS) is an extremely rare subtype of T-cell lymphoma, a variant of mycosis fungoides (MF). Herein, we describe the first reported case of GSS associated with metastatic testicular seminoma.
PATIENTS AND METHODS: A 28-year-old male patient presented with circumscribed erythematous loose skin masses, especially in the body folds and which had been relapsing for 4years. Skin biopsy showed a loss of elastic fibers and an atypical granulomatous T-cell infiltrate with epidermotropism, enabling a diagnosis of GSS to be made. A biopsy of a retroperitoneal lymphadenopathy showed testicular seminoma metastasis.
DISCUSSION: Patients suffering from GSS have a statistically higher risk of developing a second primary cancer, especially Hodgkin's lymphoma. The association found between GSS and a lymphoproliferative malignancy requires long-term follow-up and determines the patient's prognosis.
CONCLUSION: It is not possible to prove a formal link between GSS and testicular seminoma. However, this case illustrates the value of screening for a second cancer, particularly where extra-cutaneous lesions appear during GSS treatment. Lymph node biopsy should be performed routinely in the event of GSS with possible lymph node involvement.","2017",,"Ann Dermatol Venereol",,"other","Adult, FALSE, Diagnosis, Differential, FALSE, Humans, FALSE, Lymphoma, T-Cell, Cutaneous, FALSE, pathology, Q000473, Male, FALSE, Neoplasms, Second Primary, FALSE, pathology, Q000473, Prognosis, FALSE, Seminoma, FALSE, secondary, Q000556, Skin Neoplasms, FALSE, pathology, Q000473, Testicular Neoplasms, FALSE, pathology, Q000473",,,1,"projTutoLymphome","2024-02-06"
,"28088309","[New therapy outlooks in Hodgkin lymphoma].","Rossi C","Classical Hodgkin lymphoma (HL) is a curable disease in 80% of advanced and 90% of localized stages. An improvement of the HL curability is still possible with the emergence of first-line therapy with a better balance between efficacy and toxicity and early identification patients with high risk of failure requiring specific treatment. 18FDG PET-CT gained a major role in the baseline staging and response assessment to HL treatment. The prognostic value of early PET-CT allowed to develop PET-CT guided therapies able to optimize the balance between efficacy and toxicity including the modulation of the chemotherapy intensity or the omission of radiotherapy for some localized diseases. New drugs emerged in the treatment of relapse or refractory HL (brentuximab vedotine [BV], immunological checkpoint inhibitor anti-PD1). Although their place in the strategies of salvage therapy is still debated several trials have reported relevant efficacy in some unmet medical need: refractory patients or relapses after auto/allograft. This review addresses the questions of PET-CT-based therapeutic strategies in first-line and the impact of new drugs targeting the micro-environment (anti-PD1) or the Hodgkin Reed Sternberg cells (BV).","2017",,"Bull Cancer",," review","Antibodies, Monoclonal, FALSE, therapeutic use, Q000627, Antineoplastic Agents, FALSE, therapeutic use, Q000627, Brentuximab Vedotin, FALSE, Cell Cycle Checkpoints, FALSE, drug effects, Q000187, Fluorodeoxyglucose F18, FALSE, Hodgkin Disease, FALSE, diagnostic imaging, Q000000981, Humans, FALSE, Immunoconjugates, FALSE, therapeutic use, Q000627, Positron Emission Tomography Computed Tomography, FALSE, Prognosis, FALSE, Protein Kinase Inhibitors, FALSE, therapeutic use, Q000627, Radiopharmaceuticals, FALSE, Recurrence, FALSE, Reed-Sternberg Cells, FALSE, Salvage Therapy, FALSE, Tumor Microenvironment, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"27866679","[Hodgkin and non-Hodgkin lymphoma of adolescents and young adults].","Garciaz S","Lymphoma is one of the most frequent cancers in adolescent and young adults. Hodgkin Lymphoma is curable in more than 90% of cases. Recent pediatric and adults protocols aimed to decrease long term toxicities (mostly gonadic and cardiovascular) and secondary malignancies, reducing the use of alkylating agents and limiting radiation fields. Risk-adapted strategies, using positron emission tomography staging, are about to become a standard, both in adult and pediatric protocols. These approaches allow obtaining excellent results in adolescents with Hodgkin lymphoma. On the other hand, treatment of adolescents with diffuse large B-cell lymphoma raises some questions. Even through children have good outcomes when treated with risk-adapted strategies, adolescents who are between 15 and 18 years old seem to experience poorer survivals, whereas patients older than 18 years old have globally the same outcome than older adults. This category of patient needs a particular care, based on a tight coordination between adults and pediatric oncologists. Primary mediastinal lymphomas, a subtype of BLDCL frequent in young adult population, exhibits poorer outcomes in children or young adolescent population than in older ones. Taking together, B-cell lymphoma benefited from recent advances in immunotherapy (in particular with the extended utilization of rituximab) and metabolic response-adapted strategies. In conclusion, adolescent and young adult's lymphomas are very curable diseases but require a personalized management in onco-hematological units.","2016",,"Bull Cancer"," Recent pediatric and adults protocols aimed to decrease long term toxicities ( mostly gonadic and cardiovascular ) and secondary malignancies , reducing the use of alkylating agents and limiting radiation fields "," review","Adolescent, FALSE, Age Factors, FALSE, Antineoplastic Agents, FALSE, therapeutic use, Q000627, Hodgkin Disease, FALSE, mortality, Q000401, Humans, FALSE, Immunotherapy, FALSE, Lymphoma, Large B-Cell, Diffuse, FALSE, mortality, Q000401, Lymphoma, Non-Hodgkin, FALSE, mortality, Q000401, Mediastinal Neoplasms, FALSE, mortality, Q000401, Prognosis, FALSE, Rituximab, FALSE, therapeutic use, Q000627, Treatment Outcome, FALSE, Young Adult, FALSE",,,1,"projTutoLymphome","2024-02-06"
,"27161647","[Unusual course of CD8+ epidermotropic cutaneous T-cell lymphoma].","Gardette E","BACKGROUND: Aggressive epidermotropic cutaneous T-cell lymphoma (AECL) is a rare and aggressive form of lymphoma that exhibits systemic spread within a few months that is not preceded by any indolent form. Herein, we report a case of AECL occurring on foot lesions present for six years, and initially diagnosed as Woringer-Kolopp disease, or pagetoid cutaneous T-cell lymphoma.
PATIENTS AND METHODS: A male patient presented an ulcerated lesion of the ankle that had been present for six years. Biopsy revealed pagetoid migration of CD8+, CD2-, CD5-, CD7+, CD30- and CD56- lymphocytes with expression of cytotoxic markers and of Ki67 in over 60% of cells. The resulting diagnosis was one of pagetoid cutaneous T-cell lymphoma, also known as Woringer-Kolopp disease. Despite treatment with methotrexate and carmustine, the ulcer worsened rapidly within two months. Subsequent biopsy revealed epidermal and dermal infiltration with large cells of identical phenotype to that seen in the previous biopsy, with angiocentrism and expression of Ki67 in over 90% of cells, pointing to a diagnosis of AECL. Progression to disseminated ulceronecrotic lesions occurred rapidly, and the patient died of sepsis within a few months.
DISCUSSION: AECL is characterised by ulcerative-haemorrhagic lesions that develop aggressively without any preceding mild cutaneous lesions. Median survival is 12 months. Histological analysis shows pagetoid epidermotropism comprising large monomorphic CD8+, CD2- and CD5- cells with markers for cytotoxicity and high expression of Ki67. The initial indolent phase in the case we report herein accounts for the diagnostic confusion at the outset with Woringer-Kolopp disease. Negative status of CD2 and CD5 labels may allow prompt diagnosis of AECL.","2016",,"Ann Dermatol Venereol",,"other","Aged, FALSE, Fatal Outcome, FALSE, Humans, FALSE, Lymphoma, T-Cell, Cutaneous, FALSE, pathology, Q000473, Male, FALSE, Necrosis, FALSE, Skin Neoplasms, FALSE, pathology, Q000473, Skin Ulcer, FALSE, pathology, Q000473",,,1,"projTutoLymphome","2024-02-06"
