"idFreq0","PMID","subpopSize","subset1","subset2","subset3","expFrequencyName","freqType","freqMeasure","freqUnit","fromCode","projectName"
,"22891845",,,,,"patients developed microcytosis hypochromia",,"24 %","%",1,"ckdIron"
,"22891845",,,,,"a rdw normal range",,"14.5 %","%",1,"ckdIron"
,"22891845",,,,,"apoferritin level < ng ml",,"93 %","%",1,"ckdIron"
,"22899905",,,,,"anemic patients",,"70 %","%",1,"ckdIron"
,"22899905",,,,,"iron ferritin transferrin saturation",,"34.4 %","%",1,"ckdIron"
,"22899905",,,,,"iron deficiency anemia",,"38.2 %","%",1,"ckdIron"
,"22899905",,,,,"iron therapy",,"34.6 %","%",1,"ckdIron"
,"22899905",,,,,"iron deficiency anemia",,"71.4 %","%",1,"ckdIron"
,"22899905",,,,,"iron deficiency anemia",,"55.5 %","%",1,"ckdIron"
,"22899905",,,,,"receive iron substitution",,"54.3 %","%",1,"ckdIron"
,"22899905",,,,,"intravenous iron",,"17.6 %","%",1,"ckdIron"
,"2291143",,,,,"na  series women",,"9.5 %","%",1,"ckdIron"
,"2291143",,,,,"deferments",,"13 %","%",1,"ckdIron"
,"2291143",,,,,"women quit blood donation  first time female donors",,"86 %","%",1,"ckdIron"
,"23020512",,,,,"p =",,"13 %","%",1,"ckdIron"
,"23020512",,,,,"endocrine abnormalities",,"30.5 %","%",1,"ckdIron"
,"23020512",,,,,"elevated transaminase levels",,"33 %","%",1,"ckdIron"
,"23020512",,,,,"na",,"2.7 %","%",1,"ckdIron"
,"23073603",,,,,"serum ferritin level",,"31 %","%",1,"ckdIron"
,"23073603",,,,,"chelation therapy",,"13 %","%",1,"ckdIron"
,"23073603",,,,,"complete month study period",,"52 %","%",1,"ckdIron"
,"23073603",,,,,"aes",,"28 %","%",1,"ckdIron"
,"23073603",,,,,"abnormal laboratory values",,"7 %","%",1,"ckdIron"
,"23073603",,,,,"patients",,"10 %","%",1,"ckdIron"
,"23073603",,,,,"adverse events",,"46 %","%",1,"ckdIron"
,"23073603",,,,,"upper abdominal pain",,"15 %","%",1,"ckdIron"
,"23073603",,,,,"serum creatinine",,"30 %","%",1,"ckdIron"
,"23073603",,,,,"na",,"9 %","%",1,"ckdIron"
,"23073603",,,,,"adverse events",,"61 %","%",1,"ckdIron"
,"23073603",,,,,"hematologic improvement",,"11 %","%",1,"ckdIron"
,"23086508",,,,,"drug related gastrointestinal aes",,"20.8 %","%",1,"ckdIron"
,"23352175",,,,,"iron deficiency",,"50.3 %","%",1,"ckdIron"
,"23375326",,,,,"functional iron deficiency",,"20 %","%",1,"ckdIron"
,"23375326",,,,,"anemia",,"51 %","%",1,"ckdIron"
,"23375326",,,,,"anemia",,"30 %","%",1,"ckdIron"
,"23375326",,,,,"functional iron deficiency",,"80 %","%",1,"ckdIron"
,"23396557",,,,,"birth data",,"51 %","%",1,"ckdIron"
,"23396557",,,,,"birth data",,"54 %","%",1,"ckdIron"
,"23537975",,,,,"iron deficiency",,"20 %","%",1,"ckdIron"
,"23537975",,,,,"iron deficiency",,"50 %","%",1,"ckdIron"
,"23537975",,,,,"anemic patients often iron deficient nonanemic patients",,"45.6 %","%",1,"ckdIron"
,"23537975",,,,,"patients died",,"29.2 %","%",1,"ckdIron"
,"23548999",,,,,"questionnaires",,"30 %","%",1,"ckdIron"
,"23548999",,,,,"oncologists",,"91 %","%",1,"ckdIron"
,"23548999",,,,,"aged years",,"50 %","%",1,"ckdIron"
,"23548999",,,,,"chemotherapy induced anemia",,"60 %","%",1,"ckdIron"
,"23548999",,,,,"esas",,"80 %","%",1,"ckdIron"
,"23548999",,,,,"esas administered largely  concomitant iron supplementation",,"52 %","%",1,"ckdIron"
,"23548999",,,,,"jointly used blood transfusion",,"38 %","%",1,"ckdIron"
,"23548999",,,,,"transferrin saturation levels",,"20 %","%",1,"ckdIron"
,"23548999",,,,,"asco recommendations",,"14 %","%",1,"ckdIron"
,"23548999",,,,,"esa biosimilars",,"45 %","%",1,"ckdIron"
,"23606864",,,,,"high blood pressure heart disease",,"1.8 %","%",1,"ckdIron"
,"23606864",,,,,"high blood pressure heart disease",,"1.3 %","%",1,"ckdIron"
,"23606864",,,,,"thalassemia",,"0.9 %","%",1,"ckdIron"
,"23606864",,,,,"prevalence",,"1.6 %","%",1,"ckdIron"
,"23606864",,,,,"iron deficiency anemia",,"5 %","%",1,"ckdIron"
,"23668746",,,,,"anemia",,"35.9 %","%",1,"ckdIron"
,"23668746",,,,,"iron deficiency treatment strategies",,"51.3 %","%",1,"ckdIron"
,"23668746",,,,,"patients anemic discharge treated iron home",,"29 %","%",1,"ckdIron"
,"23668746",,,,,"hemoglobin target value",,"11 %","%",1,"ckdIron"
,"23668746",,,,,"iron deficiency",,"51.7 %","%",1,"ckdIron"
,"23867847",,,,,"high consumer group",,"24 %","%",1,"ckdIron"
,"23867847",,,,,"control group intakes tolerable weekly intake",,"8 %","%",1,"ckdIron"
,"23868422",,,,,"vitamin d insufficiency",,"30 %","%",1,"ckdIron"
,"23868422",,,,,"vitamin d insufficiency",,"65 %","%",1,"ckdIron"
,"24016766",,,,,"stunted",,"14 %","%",1,"ckdIron"
,"24016766",,,,,"underweight",,"8.6 %","%",1,"ckdIron"
,"24016766",,,,,"thin",,"4.4 %","%",1,"ckdIron"
,"24016766",,,,,"underweight",,"22.2 %","%",1,"ckdIron"
,"24016766",,,,,"urban children either overweight obese",,"29 %","%",1,"ckdIron"
,"24016766",,,,,"overweight children",,"4 %","%",1,"ckdIron"
,"24016766",,,,,"obese children rural areas",,"1.6 %","%",1,"ckdIron"
,"24053364",,,,,"cell viability",,"73 %","%",1,"ckdIron"
,"24105406",,,,,"bpd rygbp",,"60 %","%",1,"ckdIron"
,"24105406",,,,,"rygbp group",,"58 %","%",1,"ckdIron"
,"24105406",,,,,"patients ewl",,"50 %","%",1,"ckdIron"
,"24105406",,,,,"bpd rygbp patient",,"1.54 %","%",1,"ckdIron"
,"24188615",,,,,"women",,"57.1 %","%",1,"ckdIron"
,"24339903",,,,,"cy hd compound heterozygotes",,"56.0 %","%",1,"ckdIron"
,"24339903",,,,,"patients",,"0.9 %","%",1,"ckdIron"
,"24339903",,,,,"plasma iron overload",,"84.0 %","%",1,"ckdIron"
,"24339903",,,,,"overweight",,"39.4 %","%",1,"ckdIron"
,"24339903",,,,,"overweight",,"2.6 %","%",1,"ckdIron"
,"24372094",,,,,"men premenopausal women postmenopausal women",,"22 %","%",1,"ckdIron"
,"24550649",,,,,"transferrin saturation",,"10 %","%",1,"ckdIron"
,"24550649",,,,,"id ida",,"2.0 %","%",1,"ckdIron"
,"24550649",,,,,"ci",,"22.4 %","%",1,"ckdIron"
,"24550649",,,,,"ci",,"8.0 %","%",1,"ckdIron"
,"24550649",,,,,"id ida",,"31.4 %","%",1,"ckdIron"
,"24550649",,,,,"reproductive age females",,"11.5 %","%",1,"ckdIron"
,"24613367",,,,,"male",,"88 %","%",1,"ckdIron"
,"24613367",,,,,"male",,"77 %","%",1,"ckdIron"
,"24613367",,,,,"ejection fraction",,"10 %to 59 ","%",1,"ckdIron"
,"24613367",,,,,"ejection fraction",,"6 %to 57 ","%",1,"ckdIron"
,"24613367",,,,,"control",,"8.4 %","%",1,"ckdIron"
,"24660763",,,,,"iron deficient donors",,"51.9 %","%",1,"ckdIron"
,"24660763",,,,,"iron deficient donors",,"80.5 %","%",1,"ckdIron"
,"24660763",,,,,"carbonyl iron",,"86.7 %","%",1,"ckdIron"
,"24739717",,,,,"serum ferritin",,"14.5 %","%",1,"ckdIron"
,"24739717",,,,,"sf  µg l",,"36.0 %","%",1,"ckdIron"
,"24739717",,,,,"sf > µg l",,"48.7 %","%",1,"ckdIron"
,"24739717",,,,,"iron content",,"5.9 %","%",1,"ckdIron"
,"24739717",,,,,"iron content",,"14.9 %","%",1,"ckdIron"
,"24739717",,,,,"moderate",,"25.2 %","%",1,"ckdIron"
,"24739717",,,,,"iron content heart normal range",,"65.9 %","%",1,"ckdIron"
,"24739717",,,,,"mild cardiac iron deposition",,"14.1 %","%",1,"ckdIron"
,"24739717",,,,,"severe iron deposition",,"20.0 %","%",1,"ckdIron"
,"24896285",,,,,"total",,"99 %","%",1,"ckdIron"
,"24896285",,,,,"supplemented iron",,"59 %","%",1,"ckdIron"
,"24904868",,,,,"obesity",,"13.4 %","%",1,"ckdIron"
,"24904868",,,,,"obesity",,"8.5 %","%",1,"ckdIron"
,"24907722",,,,,"kidney transplant recipients",,"11 %","%",1,"ckdIron"
,"25065368",,,,,"nyha functional classes iii iv",,"75 %","%",1,"ckdIron"
,"25065368",,,,,"nyha classes iii iv",,"71 %","%",1,"ckdIron"
,"25065368",,,,,"iron deficiency",,"69 %","%",1,"ckdIron"
,"25065368",,,,,"absolute iron deficiency",,"41 %","%",1,"ckdIron"
,"25065368",,,,,"absolute iron deficiency",,"49 %","%",1,"ckdIron"
,"25065368",,,,,"anaemia",,"68 %","%",1,"ckdIron"
,"25065368",,,,,"anaemia",,"52 %","%",1,"ckdIron"
,"25065368",,,,,"iron deficiency",,"57 %","%",1,"ckdIron"
,"25065368",,,,,"iron deficiency",,"79 %","%",1,"ckdIron"
,"25065368",,,,,"patients received iron supplementation",,"9 %","%",1,"ckdIron"
,"25065368",,,,,"intravenous",,"0.2 %","%",1,"ckdIron"
,"25176939",,,,,"left ventricular ejection fraction",,"45 %","%",1,"ckdIron"
,"25176939",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"25208495",,,,,"men",,"75.5 %","%",1,"ckdIron"
,"25208495",,,,,"chinese",,"64.7 %","%",1,"ckdIron"
,"25208495",,,,,"malay",,"23.9 %","%",1,"ckdIron"
,"25208495",,,,,"indian",,"10.2 %","%",1,"ckdIron"
,"25208495",,,,,"men",,"49.8 %","%",1,"ckdIron"
,"25208495",,,,,"chinese",,"70.9 %","%",1,"ckdIron"
,"25208495",,,,,"malay",,"21.5 %","%",1,"ckdIron"
,"25208495",,,,,"indian",,"7.2 %","%",1,"ckdIron"
,"25208495",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"25208495",,,,,"controls",,"39.3 %","%",1,"ckdIron"
,"25208495",,,,,"hf",,"61.4 %","%",1,"ckdIron"
,"25239265",,,,,"anemic patients",,"63 %","%",1,"ckdIron"
,"25324534",,,,,"thirteen per cent patients lvef",,"45 %","%",1,"ckdIron"
,"25324534",,,,,"patients",,"5 %","%",1,"ckdIron"
,"25324534",,,,,"patients",,"4 %","%",1,"ckdIron"
,"25324534",,,,,"patients",,"58 %","%",1,"ckdIron"
,"25418187",,,,,"β thalassemia major",,"99.1 %","%",1,"ckdIron"
,"25418187",,,,,"prior chelation",,"98.5 %","%",1,"ckdIron"
,"25418187",,,,,"myocardial iron overload",,"36.7 %","%",1,"ckdIron"
,"25418187",,,,,"low left ventricular ejection fraction",,"12.1 %","%",1,"ckdIron"
,"25418187",,,,,"myocardial t ≤ ms",,"28.5 %","%",1,"ckdIron"
,"25418187",,,,,"myocardial t ≤ ms patients west",,"45.9 %","%",1,"ckdIron"
,"25418187",,,,,"fe",,"40.9 %","%",1,"ckdIron"
,"25418187",,,,,"lic",,"26.9 %","%",1,"ckdIron"
,"25418187",,,,,"normal myocardial iron",,"17.2 %","%",1,"ckdIron"
,"25418187",,,,,"normal myocardial iron",,"7.8 %","%",1,"ckdIron"
,"25418187",,,,,"medical study",,"33.9 %","%",1,"ckdIron"
,"25441174",,,,,"positive serology hepatitis c",,"33 %","%",1,"ckdIron"
,"25465831",,,,,"men",,"75.4 %","%",1,"ckdIron"
,"25475192",,,,,"tf saturation",,"39.2 %","%",1,"ckdIron"
,"25502592",,,,,"women",,"43 %","%",1,"ckdIron"
,"25502592",,,,,"in hospital mortality",,"3.8 %","%",1,"ckdIron"
,"25502592",,,,,"iron deficiency",,"63 %","%",1,"ckdIron"
,"25539945",,,,,"women",,"51 %","%",1,"ckdIron"
,"25539945",,,,,"anaemia",,"57 %","%",1,"ckdIron"
,"25539945",,,,,"anaemia",,"21 %","%",1,"ckdIron"
,"25539945",,,,,"normocytic anaemia",,"18 %","%",1,"ckdIron"
,"25539945",,,,,"lvef",,"45 %","%",1,"ckdIron"
,"25539945",,,,,"one year survival free",,"70 %","%",1,"ckdIron"
,"25610466",,,,,"h pylori",,"64.6 %","%",1,"ckdIron"
,"25695891",,,,,"metabolic syndrome prevalence",,"27.1 %","%",1,"ckdIron"
,"25730191",,,,,"bloodstream infection",,"38 %","%",1,"ckdIron"
,"25730191",,,,,"bacterial infection",,"41 %","%",1,"ckdIron"
,"25730191",,,,,"fungal infection",,"8 %","%",1,"ckdIron"
,"25730191",,,,,"low ferritin group",,"63 %","%",1,"ckdIron"
,"25738129",,,,,"mes",,"50.3 %","%",1,"ckdIron"
,"25738129",,,,,"hypertension",,"83.7 %","%",1,"ckdIron"
,"25738129",,,,,"diabetes mellitus",,"52 %","%",1,"ckdIron"
,"25738129",,,,,"high triglyceride level",,"34 %","%",1,"ckdIron"
,"25738129",,,,,"low hdl cholesterol",,"48.3 %","%",1,"ckdIron"
,"25738129",,,,,"abdominal obesity",,"41.3 %","%",1,"ckdIron"
,"25738129",,,,,"mes",,"27.8 %","%",1,"ckdIron"
,"25738129",,,,,"mes",,"14.1 %","%",1,"ckdIron"
,"25738129",,,,,"stroke",,"17.4 %","%",1,"ckdIron"
,"25738129",,,,,"hypertension",,"89.3 %","%",1,"ckdIron"
,"25738129",,,,,"diabetes mellitus",,"53.8 %","%",1,"ckdIron"
,"25880971",,,,,"obesity",,"23.8 %","%",1,"ckdIron"
,"25880971",,,,,"obesity",,"40.8 %","%",1,"ckdIron"
,"25880971",,,,,"cvd",,"10.6 %","%",1,"ckdIron"
,"25880971",,,,,"cvd",,"20.7 %","%",1,"ckdIron"
,"25880971",,,,,"recipients",,"30.3 %","%",1,"ckdIron"
,"25880971",,,,,"ejection fraction",,"60 %","%",1,"ckdIron"
,"25904736",,,,,"prevalence anemia",,"68 %","%",1,"ckdIron"
,"25904736",,,,,"cells μl",,"73 %","%",1,"ckdIron"
,"25904736",,,,,"< cells μl",,"89 %","%",1,"ckdIron"
,"25904736",,,,,"men",,"81 %","%",1,"ckdIron"
,"25904736",,,,,"hemoglobin",,"76 %","%",1,"ckdIron"
,"25907956",,,,,"incidences hospital ahf",,"79.5 %","%",1,"ckdIron"
,"25907956",,,,,"incidences hospital ahf",,"64.3 %","%",1,"ckdIron"
,"25907956",,,,,"incidences hospital ahf",,"50.0 %","%",1,"ckdIron"
,"25907956",,,,,"incidences hospital ahf",,"45.9 %","%",1,"ckdIron"
,"25980681",,,,,"infectious treatment related mortality",,"19.1 %","%",1,"ckdIron"
,"26043148",,,,,"females",,"25 %","%",1,"ckdIron"
,"26043148",,,,,"functional class iii iv",,"29 %","%",1,"ckdIron"
,"26043148",,,,,"id",,"45 %","%",1,"ckdIron"
,"26124055",,,,,"male",,"48.1 %","%",1,"ckdIron"
,"26254706",,,,,"cause mace",,"28.7 %","%",1,"ckdIron"
,"26254706",,,,,"cause mace",,"51.2 %","%",1,"ckdIron"
,"26254706",,,,,"untreated nonculprit lesion related mace",,"18.5 %","%",1,"ckdIron"
,"26254706",,,,,"c peptide",,"25.5 %","%",1,"ckdIron"
,"26544998",,,,,"anemia",,"9.7 %","%",1,"ckdIron"
,"26544998",,,,,"iron deficiency",,"9.3 %","%",1,"ckdIron"
,"26544998",,,,,"low vitamin b",,"2.6 %","%",1,"ckdIron"
,"26544998",,,,,"folate",,"0 %","%",1,"ckdIron"
,"26544998",,,,,"retinol depletion",,"2.3 %","%",1,"ckdIron"
,"26545000",,,,,"anemia",,"13.9 %","%",1,"ckdIron"
,"26545000",,,,,"males",,"15.2 %","%",1,"ckdIron"
,"26545000",,,,,"females",,"12.8 %","%",1,"ckdIron"
,"26545000",,,,,"id",,"4.2 %","%",1,"ckdIron"
,"26545000",,,,,"males",,"4.0 %","%",1,"ckdIron"
,"26545000",,,,,"id found males females years old",,"7.0 %","%",1,"ckdIron"
,"26683908",,,,,"prevalence anemia",,"3.9 %","%",1,"ckdIron"
,"26915864",,,,,"functional iron deficiency",,"20 %","%",1,"ckdIron"
,"26915864",,,,,"patients heart failure",,"15 %","%",1,"ckdIron"
,"26915864",,,,,"heart transplant recipients",,"30 %","%",1,"ckdIron"
,"26915864",,,,,"patients heart failure",,"18 %","%",1,"ckdIron"
,"26915864",,,,,"heart transplant recipients",,"17 %","%",1,"ckdIron"
,"26915864",,,,,"anemia",,"22 %","%",1,"ckdIron"
,"27077780",,,,,"electrocardiography",,"45 %","%",1,"ckdIron"
,"27077780",,,,,"nt pro bnp",,"50 %","%",1,"ckdIron"
,"27306595",,,,,"low ferritin donors",,"60 %","%",1,"ckdIron"
,"27439011",,,,,"men",,"60.5 %","%",1,"ckdIron"
,"27439011",,,,,"left ventricular systolic dysfunction",,"40.2 %","%",1,"ckdIron"
,"27439011",,,,,"plasma n terminal pro brain natriuretic peptide",,"26.3 %","%",1,"ckdIron"
,"27439011",,,,,"less pg ml",,"18.9 %","%",1,"ckdIron"
,"27439011",,,,,"anemia",,"14.6 %","%",1,"ckdIron"
,"27439011",,,,,"anemia",,"27.8 %","%",1,"ckdIron"
,"27439011",,,,,"patients met criteria hf without lvsd",,"33.3 %","%",1,"ckdIron"
,"27439011",,,,,"iron deficiency",,"43.2 %","%",1,"ckdIron"
,"27439011",,,,,"iron deficiency",,"68.0 %","%",1,"ckdIron"
,"27439011",,,,,"patients without anemia",,"14.7 %","%",1,"ckdIron"
,"27439011",,,,,"patients without anemia",,"35.3 %","%",1,"ckdIron"
,"27454614",,,,,"sarcopenia",,"19.7 %","%",1,"ckdIron"
,"27516242",,,,,"anemia",,"34 %","%",1,"ckdIron"
,"27516242",,,,,"id",,"13 %","%",1,"ckdIron"
,"27516242",,,,,"id",,"30 %","%",1,"ckdIron"
,"27543471",,,,,"low tsat",,"20 %","%",1,"ckdIron"
,"27543471",,,,,"males",,"68 %","%",1,"ckdIron"
,"27543471",,,,,"females",,"32 %","%",1,"ckdIron"
,"27543471",,,,,"id",,"76 %","%",1,"ckdIron"
,"27543471",,,,,"absolute",,"48.7 %","%",1,"ckdIron"
,"27543471",,,,,"functional id",,"27.3 %","%",1,"ckdIron"
,"27543471",,,,,"id",,"68.6 %","%",1,"ckdIron"
,"27756479",,,,,"ejection fraction",,"40 %","%",1,"ckdIron"
,"27756479",,,,,"iron status",,"62.2 %","%",1,"ckdIron"
,"27756479",,,,,"iron deficient patients hf",,"54.7 %","%",1,"ckdIron"
,"27756479",,,,,"iron deficient patients hf",,"8.5 %","%",1,"ckdIron"
,"27756479",,,,,"intravenous iron therapy",,"2.6 %","%",1,"ckdIron"
,"27758018",,,,,"female",,"50.7 %","%",1,"ckdIron"
,"27758018",,,,,"newly diagnosed hf",,"3.1 %","%",1,"ckdIron"
,"27758018",,,,,"experienced cv event",,"7.1 %","%",1,"ckdIron"
,"27758018",,,,,"died causes",,"5.6 %","%",1,"ckdIron"
,"27778088",,,,,"iron depletion prevalence",,"34 %","%",1,"ckdIron"
,"27973582",,,,,"iron deficiency",,"5.2 %","%",1,"ckdIron"
,"27973582",,,,,"iron deficiency",,"5.0 %","%",1,"ckdIron"
,"27976478",,,,,"women",,"62 %","%",1,"ckdIron"
,"27976478",,,,,"hf",,"13.5 %","%",1,"ckdIron"
,"28229219",,,,,"left ventricular ejection fraction",,"45 %","%",1,"ckdIron"
,"28229219",,,,,"transferrin saturation",,"20 %","%",1,"ckdIron"
,"28229219",,,,,"spiroergometry",,"69.4 %","%",1,"ckdIron"
,"28229219",,,,,"min walk test",,"30.4 %","%",1,"ckdIron"
,"28229219",,,,,"female",,"25.3 %","%",1,"ckdIron"
,"28229219",,,,,"lvef",,"7.2 %","%",1,"ckdIron"
,"28229219",,,,,"id",,"42.5 %","%",1,"ckdIron"
,"28229219",,,,,"anaemia",,"18.9 %","%",1,"ckdIron"
,"28229219",,,,,"anaemia",,"4.8 %","%",1,"ckdIron"
,"28229219",,,,,"prep participants",,"9.8 %","%",1,"ckdIron"
,"28327105",,,,,"underweight",,"3.5 %","%",1,"ckdIron"
,"28327105",,,,,"central obesity",,"6.3 %","%",1,"ckdIron"
,"28386910",,,,,"men",,"71 %","%",1,"ckdIron"
,"28386910",,,,,"new york heart association",,"11 %","%",1,"ckdIron"
,"28386910",,,,,"left ventricular ejection fraction",,"39 %","%",1,"ckdIron"
,"28386910",,,,,"left ventricular ejection fraction",,"6 %","%",1,"ckdIron"
,"28386910",,,,,"na",,"19 %","%",1,"ckdIron"
,"28386910",,,,,"iron deficiency",,"20 %","%",1,"ckdIron"
,"28386910",,,,,"anaemic subjects",,"75 %","%",1,"ckdIron"
,"28386910",,,,,"limit normal",,"36 %","%",1,"ckdIron"
,"28512555",,,,,"treatment related long term effects",,"80 %","%",1,"ckdIron"
,"28512555",,,,,"hepatitis c antibodies",,"28.6 %","%",1,"ckdIron"
,"28512555",,,,,"hepatitis c antibodies",,"0 %","%",1,"ckdIron"
,"28668492",,,,,"cumulative incidence pp ifds",,"4.09 %","%",1,"ckdIron"
,"28668492",,,,,"ci",,"7.38 %","%",1,"ckdIron"
,"28730869",,,,,"male",,"71 %","%",1,"ckdIron"
,"28730869",,,,,"id",,"53 %","%",1,"ckdIron"
,"28730869",,,,,"hfref",,"50 %","%",1,"ckdIron"
,"28730869",,,,,"hfmref",,"61 %","%",1,"ckdIron"
,"28730869",,,,,"hfpef",,"64 %","%",1,"ckdIron"
,"28730869",,,,,"anaemia",,"36 %","%",1,"ckdIron"
,"28735922",,,,,"women",,"7.2 %","%",1,"ckdIron"
,"28735922",,,,,"men",,"4.5 %","%",1,"ckdIron"
,"28774885",,,,,"anaemia",,"50 %","%",1,"ckdIron"
,"28792133",,,,,"positive fit results",,"3.0 %","%",1,"ckdIron"
,"28792133",,,,,"ida years",,"0.2 %","%",1,"ckdIron"
,"28792133",,,,,"acrn",,"1.5 %","%",1,"ckdIron"
,"28792133",,,,,"crc",,"0.01 %","%",1,"ckdIron"
,"28918754",,,,,"mals",,"3.7 %","%",1,"ckdIron"
,"28918754",,,,,"mals",,"4.3 %","%",1,"ckdIron"
,"28918754",,,,,"mortality",,"66.7 %","%",1,"ckdIron"
,"28918754",,,,,"mortality",,"66 %","%",1,"ckdIron"
,"28918754",,,,,"ferritin",,"15 %","%",1,"ckdIron"
,"28918754",,,,,"sensitivity unfavorable outcome",,"90 %","%",1,"ckdIron"
,"28931034",,,,,"respondents reported definitely probably start patient positive serologies",,"80 %","%",1,"ckdIron"
,"29108345",,,,,"one year post transplant",,"50 %","%",1,"ckdIron"
,"29108345",,,,,"iron overload",,"27 %","%",1,"ckdIron"
,"29198087",,,,,"iron supplements",,"87.3 %","%",1,"ckdIron"
,"29198087",,,,,"control group",,"73.3 %","%",1,"ckdIron"
,"29220885",,,,,"normal erythropoietinemia",,"36.2 %","%",1,"ckdIron"
,"29220885",,,,,"hypoerythropoietinemia",,"44.8 %","%",1,"ckdIron"
,"29220885",,,,,"hypererythropoietinemia",,"18.96 %","%",1,"ckdIron"
,"29268978",,,,,"repolarization",,"50 %","%",1,"ckdIron"
,"29268978",,,,,"repolarization",,"90 %","%",1,"ckdIron"
,"29382661",,,,,"heart failure",,"20 %","%",1,"ckdIron"
,"29382661",,,,,"left ventricular ejection fraction",,"45 %","%",1,"ckdIron"
,"29382661",,,,,"patients mostly male  mild moderate hf",,"76 %","%",1,"ckdIron"
,"29382661",,,,,"bone marrow id",,"40 %","%",1,"ckdIron"
,"29382661",,,,,"sensitivity",,"82 %","%",1,"ckdIron"
,"29382661",,,,,"specificity",,"72 %","%",1,"ckdIron"
,"29382661",,,,,"tsat",,"19.8 %","%",1,"ckdIron"
,"29382661",,,,,"sensitivity",,"94 %","%",1,"ckdIron"
,"29382661",,,,,"specificity",,"84 %","%",1,"ckdIron"
,"29382661",,,,,"specificity",,"88 %","%",1,"ckdIron"
,"29498039",,,,,"iron polymaltose group",,"16.2 %","%",1,"ckdIron"
,"29498039",,,,,"fcm group",,"1.8 %","%",1,"ckdIron"
,"29498039",,,,,"infusion",,"14 %","%",1,"ckdIron"
,"29628397",,,,,"non relapse mortality",,"20 %","%",1,"ckdIron"
,"29628397",,,,,"non relapse mortality",,"33 %","%",1,"ckdIron"
,"29634199",,,,,"females median age  years",,"64 %","%",1,"ckdIron"
,"29634199",,,,,"homozygous β thalassemia",,"49 %","%",1,"ckdIron"
,"29634199",,,,,"β thalassemia hb e disease",,"32 %","%",1,"ckdIron"
,"29634199",,,,,"hb h disease",,"19 %","%",1,"ckdIron"
,"29634199",,,,,"received iron chelation",,"84 %","%",1,"ckdIron"
,"29634199",,,,,"cardiac iron overload",,"11 %","%",1,"ckdIron"
,"29634199",,,,,"cardiovascular complications",,"23 %","%",1,"ckdIron"
,"29634199",,,,,"cardiomyopathy",,"8 %","%",1,"ckdIron"
,"29634199",,,,,"patients transfusion dependent thalassemia",,"17 %","%",1,"ckdIron"
,"29634199",,,,,"pulmonary hypertension",,"15 %","%",1,"ckdIron"
,"29634199",,,,,"patients tdt",,"14 %","%",1,"ckdIron"
,"29634199",,,,,"ntdt",,"16 %","%",1,"ckdIron"
,"29652240",,,,,"=",,"44 %","%",1,"ckdIron"
,"29652240",,,,,"=",,"13 %","%",1,"ckdIron"
,"29663858",,,,,"sickle cell disease",,"52 %","%",1,"ckdIron"
,"29663858",,,,,"aplastic anemia",,"17.7 %","%",1,"ckdIron"
,"29663858",,,,,"myelodysplastic syndrome",,"8.6 %","%",1,"ckdIron"
,"29663858",,,,,"diamond blackfan anemia",,"4 %","%",1,"ckdIron"
,"29663858",,,,,"pure red cell aplasia",,"1.1 %","%",1,"ckdIron"
,"29663858",,,,,"patients",,"16.6 %","%",1,"ckdIron"
,"29663858",,,,,"liver iron overload",,"76.4 %","%",1,"ckdIron"
,"29663858",,,,,"cardiac iron overload",,"19.2 %","%",1,"ckdIron"
,"29663858",,,,,"patients scd",,"80.2 %","%",1,"ckdIron"
,"29663858",,,,,"mds",,"73.3 %","%",1,"ckdIron"
,"29663858",,,,,"liver iron overload",,"77.4 %","%",1,"ckdIron"
,"29663858",,,,,"dba",,"71.4 %","%",1,"ckdIron"
,"29663858",,,,,"transfusion related disorders",,"68.9 %","%",1,"ckdIron"
,"29948832",,,,,"men",,"47.8 %","%",1,"ckdIron"
,"29948832",,,,,"cumulative incidence",,"11.6 %","%",1,"ckdIron"
,"29948832",,,,,"sensitivity",,"86.4 %","%",1,"ckdIron"
,"29948832",,,,,"specificity",,"92.8 %","%",1,"ckdIron"
,"29948832",,,,,"heart disease free survival",,"39 %","%",1,"ckdIron"
,"29957754",,,,,"heart failure related edema",,"60 %","%",1,"ckdIron"
,"29957754",,,,,"heart failure related edema",,"48 %","%",1,"ckdIron"
,"29957754",,,,,"hospitalization",,"42 %to 16 %","%",1,"ckdIron"
,"29957754",,,,,"hospitalization",,"16 %","%",1,"ckdIron"
,"29957754",,,,,"left ventricular ejection fraction",,"33.0 %","%",1,"ckdIron"
,"29961562",,,,,"hf",,"22 %","%",1,"ckdIron"
,"29961562",,,,,"patients hemoglobin response ferric citrate treatment",,"49 %","%",1,"ckdIron"
,"29961562",,,,,"ferric citrate",,"23 %","%",1,"ckdIron"
,"29961562",,,,,"placebo",,"17 %","%",1,"ckdIron"
,"29961562",,,,,"ferric citrate",,"12 %","%",1,"ckdIron"
,"29961562",,,,,"placebo",,"11 %","%",1,"ckdIron"
,"30037035",,,,,"iron deficient",,"29.1 %","%",1,"ckdIron"
,"30037035",,,,,"iron deficiency",,"42.8 %","%",1,"ckdIron"
,"30037035",,,,,"anemia",,"42.5 %","%",1,"ckdIron"
,"30037035",,,,,"non fatal myocardial infarction",,"13.3 %","%",1,"ckdIron"
