"idPopulations0","PMID","pNam","popSize","popCountry","popMainChar","pSecChar","inclCrit","ageUni","ageMean","ageSD","ageLow","ageUp","femaleFreq","ageClass","sexClass","popDisease","popComorbidity","fromCode","projectName","uploadDate"
,"19255295",,,"",,,,,,,,,,,,"sleep apnea, cardiovascular disease",,1,"stridorIahMortality","2023-11-13"
,"17218618",,,"",,,,,,,,,,,,"sleep apnea, stroke",,1,"stridorIahMortality","2023-11-13"
,"9386713",,,"mali",,,,"years",19,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"11758241",,,"united kingdom",,,,,,,,,,,,"heart failure, ",,1,"stridorIahMortality","2023-11-13"
,"15302724",,"45","united states",,,,"year",62,,,,,,,"angioedema, cough",,1,"stridorIahMortality","2023-11-13"
,"19901163",,,"",,,,,,,,,,,,"vocal cord dysfunction, amyotrophic lateral sclerosis, , motor neuron disease",,1,"stridorIahMortality","2023-11-13"
,"17203415",,,"",,,,,,,,,,,,"obstructive sleep apnea , sleep apnea, cardiovascular disease",,1,"stridorIahMortality","2023-11-13"
,"11562597",,,"mali",,,,"months",,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"19302876",,,"",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"1895182",,,"",,,,"years",,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"8635024",,,"mali",,,,,,,,,,,,"inflammatory myofibroblastic tumor, ",,1,"stridorIahMortality","2023-11-13"
,"1949864",,,"",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"16496111",,,"",,,,"months",,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"2375811",,,"mali",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"15758541",,,"mali",,,,,,,,,,,,"laryngomalacia, ",,1,"stridorIahMortality","2023-11-13"
,"12937911",,,"mali",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"11428283",,,"mali",,,,,,,,,,,,"congenital tracheal stenosis, ",,1,"stridorIahMortality","2023-11-13"
,"9857458",,"16","mali",,,,,,15,,15,,,,"sleep apnea, heart failure","sleep related breathing disorders",1,"stridorIahMortality","2023-11-13"
,"9316296",,,"",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"10706650",,,"",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"11004984",,,"united kingdom",,,,,,,,,,,,"obstructive sleep apnea , disability",,1,"stridorIahMortality","2023-11-13"
,"18801039",,,"",,,,,,,,,,,,"epilepsy, ",,1,"stridorIahMortality","2023-11-13"
,"8672214",,,"united kingdom",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"12587054",,,"",,,,,,,,,,,,"foreign body aspiration, ",,1,"stridorIahMortality","2023-11-13"
,"11126153",,,"mali",,,,,,,,,,,,"hunter syndrome, mucopolysaccharidosis",,1,"stridorIahMortality","2023-11-13"
,"9091889",,,"united kingdom",,,,,53.9,,,,,,,"obstructive sleep apnea , central sleep apnea , stroke",,1,"stridorIahMortality","2023-11-13"
,"23119904",,,"",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"2003703",,,"",,,,"months",,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"14677310",,"4","canada",,,,"month",12,,,,,,,"obstructive respiratory symptoms",,1,"stridorIahMortality","2023-11-13"
,"9619034",,,"mali",,,,"months",,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"8717171",,,"mali",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
,"2281062",,,"mali",,,,,,,,,,,,"tracheomalacia, chronic bronchitis, cough",,1,"stridorIahMortality","2023-11-13"
,"8594963",,,"",,,,,,,,,,,,"angioedema, hypertension , dehydration",,1,"stridorIahMortality","2023-11-13"
,"10815464",,,"united kingdom",,,,,,,,,,,,,,1,"stridorIahMortality","2023-11-13"
